,zip_code,city,shipping_zone
1296,11440,Miguel Hidalgo,Center
1297,11450,Miguel Hidalgo,Center
1298,11450,Miguel Hidalgo,Center
1299,11450,Miguel Hidalgo,Center
1300,11460,Miguel Hidalgo,Center
1301,11460,Miguel Hidalgo,Center
1302,11460,Miguel Hidalgo,Center
1303,11460,Miguel Hidalgo,Center
1304,11470,Miguel Hidalgo,Center
1305,11470,Miguel Hidalgo,Center
1306,11480,Miguel Hidalgo,Center
1307,11480,Miguel Hidalgo,Center
1308,11489,Miguel Hidalgo,Center
1309,11490,Miguel Hidalgo,Center
1310,11490,Miguel Hidalgo,Center
1311,11500,Miguel Hidalgo,Center
1312,11510,Miguel Hidalgo,Center
1313,11520,Miguel Hidalgo,Center
1314,11529,Miguel Hidalgo,Center
1315,11530,Miguel Hidalgo,Center
1316,11540,Miguel Hidalgo,Center
1317,11550,Miguel Hidalgo,Center
1318,11560,Miguel Hidalgo,Center
1319,11580,Miguel Hidalgo,Center
1320,11590,Miguel Hidalgo,Center
1321,11600,Miguel Hidalgo,Center
1322,11610,Miguel Hidalgo,Center
1323,11619,Miguel Hidalgo,Center
1324,11650,Miguel Hidalgo,Center
1325,11700,Miguel Hidalgo,Center
1326,11800,Miguel Hidalgo,Center
1327,11800,Miguel Hidalgo,Center
1328,11810,Miguel Hidalgo,Center
1329,11820,Miguel Hidalgo,Center
1330,11830,Miguel Hidalgo,Center
1331,11840,Miguel Hidalgo,Center
1332,11850,Miguel Hidalgo,Center
1333,11850,Miguel Hidalgo,Center
1334,11860,Miguel Hidalgo,Center
1335,11870,Miguel Hidalgo,Center
1336,11910,Miguel Hidalgo,Center
1337,11920,Miguel Hidalgo,Center
1338,11930,Miguel Hidalgo,Center
1339,11950,Miguel Hidalgo,Center
1340,1000,Álvaro Obregón,Center
1341,1010,Álvaro Obregón,Center
1342,1020,Álvaro Obregón,Center
1343,1030,Álvaro Obregón,Center
1344,1030,Álvaro Obregón,Center
1345,1040,Álvaro Obregón,Center
1346,1049,Álvaro Obregón,Center
1347,1050,Álvaro Obregón,Center
1348,1060,Álvaro Obregón,Center
1349,1060,Álvaro Obregón,Center
1350,1070,Álvaro Obregón,Center
1351,1080,Álvaro Obregón,Center
1352,1089,Álvaro Obregón,Center
1353,1090,Álvaro Obregón,Center
1354,1090,Álvaro Obregón,Center
1355,1090,Álvaro Obregón,Center
1356,1100,Álvaro Obregón,Center
1357,1109,Álvaro Obregón,Center
1358,1110,Álvaro Obregón,Center
1359,1110,Álvaro Obregón,Center
1360,1110,Álvaro Obregón,Center
1361,1110,Álvaro Obregón,Center
1362,1120,Álvaro Obregón,Center
1363,1120,Álvaro Obregón,Center
1364,1120,Álvaro Obregón,Center
1365,1120,Álvaro Obregón,Center
1366,1125,Álvaro Obregón,Center
1367,1130,Álvaro Obregón,Center
1368,1130,Álvaro Obregón,Center
1369,1130,Álvaro Obregón,Center
1370,1139,Álvaro Obregón,Center
1371,1140,Álvaro Obregón,Center
1372,1140,Álvaro Obregón,Center
1373,1150,Álvaro Obregón,Center
1374,1150,Álvaro Obregón,Center
1375,1160,Álvaro Obregón,Center
1376,1160,Álvaro Obregón,Center
1377,1160,Álvaro Obregón,Center
1378,1160,Álvaro Obregón,Center
1379,1170,Álvaro Obregón,Center
1380,1180,Álvaro Obregón,Center
1381,1180,Álvaro Obregón,Center
1382,1180,Álvaro Obregón,Center
1383,1200,Álvaro Obregón,Center
1384,1210,Álvaro Obregón,Center
1385,1219,Álvaro Obregón,Center
1386,1220,Álvaro Obregón,Center
1387,1220,Álvaro Obregón,Center
1388,1220,Álvaro Obregón,Center
1389,1220,Álvaro Obregón,Center
1390,1220,Álvaro Obregón,Center
1391,1220,Álvaro Obregón,Center
1392,1230,Álvaro Obregón,Center
1393,1230,Álvaro Obregón,Center
1394,1230,Álvaro Obregón,Center
1395,1230,Álvaro Obregón,Center
1396,1230,Álvaro Obregón,Center
1397,1239,Álvaro Obregón,Center
1398,1240,Álvaro Obregón,Center
1399,1250,Álvaro Obregón,Center
1400,1250,Álvaro Obregón,Center
1401,1250,Álvaro Obregón,Center
1402,1250,Álvaro Obregón,Center
1403,1250,Álvaro Obregón,Center
1404,1259,Álvaro Obregón,Center
1405,1259,Álvaro Obregón,Center
1406,1260,Álvaro Obregón,Center
1407,1260,Álvaro Obregón,Center
1408,1260,Álvaro Obregón,Center
1409,1260,Álvaro Obregón,Center
1410,1260,Álvaro Obregón,Center
1411,1269,Álvaro Obregón,Center
1412,1269,Álvaro Obregón,Center
1413,1270,Álvaro Obregón,Center
1414,1270,Álvaro Obregón,Center
1415,1270,Álvaro Obregón,Center
1416,1270,Álvaro Obregón,Center
1417,1270,Álvaro Obregón,Center
1418,1270,Álvaro Obregón,Center
1419,1275,Álvaro Obregón,Center
1420,1276,Álvaro Obregón,Center
1421,1278,Álvaro Obregón,Center
1422,1279,Álvaro Obregón,Center
1423,1280,Álvaro Obregón,Center
1424,1280,Álvaro Obregón,Center
1425,1280,Álvaro Obregón,Center
1426,1280,Álvaro Obregón,Center
1427,1285,Álvaro Obregón,Center
1428,1289,Álvaro Obregón,Center
1429,1290,Álvaro Obregón,Center
1430,1290,Álvaro Obregón,Center
1431,1296,Álvaro Obregón,Center
1432,1296,Álvaro Obregón,Center
1433,1296,Álvaro Obregón,Center
1434,1298,Álvaro Obregón,Center
1435,1299,Álvaro Obregón,Center
1436,1299,Álvaro Obregón,Center
1437,1310,Álvaro Obregón,Center
1438,1320,Álvaro Obregón,Center
1439,1330,Álvaro Obregón,Center
1440,1340,Álvaro Obregón,Center
1441,1376,Álvaro Obregón,Center
1442,1376,Álvaro Obregón,Center
1443,1376,Álvaro Obregón,Center
1444,1376,Álvaro Obregón,Center
1445,1377,Álvaro Obregón,Center
1446,1389,Álvaro Obregón,Center
1447,1400,Álvaro Obregón,Center
1448,1400,Álvaro Obregón,Center
1449,1407,Álvaro Obregón,Center
1450,1408,Álvaro Obregón,Center
1451,1410,Álvaro Obregón,Center
1452,1410,Álvaro Obregón,Center
1453,1419,Álvaro Obregón,Center
1454,1420,Álvaro Obregón,Center
1455,1420,Álvaro Obregón,Center
1456,1430,Álvaro Obregón,Center
1457,1450,Álvaro Obregón,Center
1458,1460,Álvaro Obregón,Center
1459,1470,Álvaro Obregón,Center
1460,1470,Álvaro Obregón,Center
1461,1480,Álvaro Obregón,Center
1462,1490,Álvaro Obregón,Center
1463,1500,Álvaro Obregón,Center
1464,1500,Álvaro Obregón,Center
1465,1509,Álvaro Obregón,Center
1466,1510,Álvaro Obregón,Center
1467,1510,Álvaro Obregón,Center
1468,1510,Álvaro Obregón,Center
1469,1520,Álvaro Obregón,Center
1470,1520,Álvaro Obregón,Center
1471,1520,Álvaro Obregón,Center
1472,1520,Álvaro Obregón,Center
1473,1520,Álvaro Obregón,Center
1474,1530,Álvaro Obregón,Center
1475,1538,Álvaro Obregón,Center
1476,1539,Álvaro Obregón,Center
1477,1539,Álvaro Obregón,Center
1478,1540,Álvaro Obregón,Center
1479,1540,Álvaro Obregón,Center
1480,1540,Álvaro Obregón,Center
1481,1540,Álvaro Obregón,Center
1482,1548,Álvaro Obregón,Center
1483,1549,Álvaro Obregón,Center
1484,1550,Álvaro Obregón,Center
1485,1550,Álvaro Obregón,Center
1486,1550,Álvaro Obregón,Center
1487,1560,Álvaro Obregón,Center
1488,1560,Álvaro Obregón,Center
1489,1560,Álvaro Obregón,Center
1490,1560,Álvaro Obregón,Center
1491,1566,Álvaro Obregón,Center
1492,1569,Álvaro Obregón,Center
1493,1588,Álvaro Obregón,Center
1494,1590,Álvaro Obregón,Center
1495,1600,Álvaro Obregón,Center
1496,1610,Álvaro Obregón,Center
1497,1610,Álvaro Obregón,Center
1498,1618,Álvaro Obregón,Center
1499,1618,Álvaro Obregón,Center
1500,1619,Álvaro Obregón,Center
1501,1619,Álvaro Obregón,Center
1502,1620,Álvaro Obregón,Center
1503,1630,Álvaro Obregón,Center
1504,1630,Álvaro Obregón,Center
1505,1630,Álvaro Obregón,Center
1506,1640,Álvaro Obregón,Center
1507,1645,Álvaro Obregón,Center
1508,1650,Álvaro Obregón,Center
1509,1650,Álvaro Obregón,Center
1510,1650,Álvaro Obregón,Center
1511,1650,Álvaro Obregón,Center
1512,1650,Álvaro Obregón,Center
1513,1650,Álvaro Obregón,Center
1514,1650,Álvaro Obregón,Center
1515,1700,Álvaro Obregón,Center
1516,1700,Álvaro Obregón,Center
1517,1700,Álvaro Obregón,Center
1518,1700,Álvaro Obregón,Center
1519,1700,Álvaro Obregón,Center
1520,1700,Álvaro Obregón,Center
1521,1708,Álvaro Obregón,Center
1522,1708,Álvaro Obregón,Center
1523,1710,Álvaro Obregón,Center
1524,1710,Álvaro Obregón,Center
1525,1720,Álvaro Obregón,Center
1526,1729,Álvaro Obregón,Center
1527,1730,Álvaro Obregón,Center
1528,1730,Álvaro Obregón,Center
1529,1740,Álvaro Obregón,Center
1530,1740,Álvaro Obregón,Center
1531,1740,Álvaro Obregón,Center
1532,1750,Álvaro Obregón,Center
1533,1750,Álvaro Obregón,Center
1534,1750,Álvaro Obregón,Center
1535,1759,Álvaro Obregón,Center
1536,1760,Álvaro Obregón,Center
1537,1760,Álvaro Obregón,Center
1538,1760,Álvaro Obregón,Center
1539,1770,Álvaro Obregón,Center
1540,1770,Álvaro Obregón,Center
1541,1780,Álvaro Obregón,Center
1542,1780,Álvaro Obregón,Center
1543,1789,Álvaro Obregón,Center
1544,1790,Álvaro Obregón,Center
1545,1790,Álvaro Obregón,Center
1546,1800,Álvaro Obregón,Center
1547,1807,Álvaro Obregón,Center
1548,1810,Álvaro Obregón,Center
1549,1820,Álvaro Obregón,Center
1550,1820,Álvaro Obregón,Center
1551,1830,Álvaro Obregón,Center
1552,1840,Álvaro Obregón,Center
1553,1849,Álvaro Obregón,Center
1554,1849,Álvaro Obregón,Center
1555,1857,Álvaro Obregón,Center
1556,1859,Álvaro Obregón,Center
1557,1860,Álvaro Obregón,Center
1558,1863,Álvaro Obregón,Center
1559,1870,Álvaro Obregón,Center
1560,1900,Álvaro Obregón,Center
1561,1904,Álvaro Obregón,Center
1562,10000,La Magdalena Contreras,West
1563,10010,La Magdalena Contreras,West
1564,10010,La Magdalena Contreras,West
1565,10020,La Magdalena Contreras,West
1566,10130,La Magdalena Contreras,West
1567,10200,La Magdalena Contreras,West
1568,10300,La Magdalena Contreras,West
1569,10320,La Magdalena Contreras,West
1570,10330,La Magdalena Contreras,West
1571,10340,La Magdalena Contreras,West
1572,10350,La Magdalena Contreras,West
1573,10360,La Magdalena Contreras,West
1574,10368,La Magdalena Contreras,West
1575,10369,La Magdalena Contreras,West
1576,10369,La Magdalena Contreras,West
1577,10370,La Magdalena Contreras,West
1578,10378,La Magdalena Contreras,West
1579,10379,La Magdalena Contreras,West
1580,10380,La Magdalena Contreras,West
1581,10400,La Magdalena Contreras,West
1582,10500,La Magdalena Contreras,West
1583,10580,La Magdalena Contreras,West
1584,10600,La Magdalena Contreras,West
1585,10610,La Magdalena Contreras,West
1586,10620,La Magdalena Contreras,West
1587,10630,La Magdalena Contreras,West
1588,10640,La Magdalena Contreras,West
1589,10640,La Magdalena Contreras,West
1590,10640,La Magdalena Contreras,West
1591,10660,La Magdalena Contreras,West
1592,10700,La Magdalena Contreras,West
1593,10710,La Magdalena Contreras,West
1594,10800,La Magdalena Contreras,West
1595,10810,La Magdalena Contreras,West
1596,10820,La Magdalena Contreras,West
1597,10830,La Magdalena Contreras,West
1598,10840,La Magdalena Contreras,West
1599,10840,La Magdalena Contreras,West
1600,10900,La Magdalena Contreras,West
1601,10910,La Magdalena Contreras,West
1602,10920,La Magdalena Contreras,West
1603,10926,La Magdalena Contreras,West
1604,14000,Tlalpan,East
1605,14000,Tlalpan,East
1606,14010,Tlalpan,East
1607,14020,Tlalpan,East
1608,14030,Tlalpan,East
1609,14039,Tlalpan,East
1610,14040,Tlalpan,East
1611,14040,Tlalpan,East
1612,14049,Tlalpan,East
1613,14050,Tlalpan,East
1614,14060,Tlalpan,East
1615,14070,Tlalpan,East
1616,14070,Tlalpan,East
1617,14070,Tlalpan,East
1618,14080,Tlalpan,East
1619,14080,Tlalpan,East
1620,14090,Tlalpan,East
1621,14100,Tlalpan,East
1622,14100,Tlalpan,East
1623,14100,Tlalpan,East
1624,14100,Tlalpan,East
1625,14100,Tlalpan,East
1626,14108,Tlalpan,East
1627,14110,Tlalpan,East
1628,14120,Tlalpan,East
1629,14140,Tlalpan,East
1630,14150,Tlalpan,East
1631,14160,Tlalpan,East
1632,14200,Tlalpan,East
1633,14200,Tlalpan,East
1634,14208,Tlalpan,East
1635,14209,Tlalpan,East
1636,14210,Tlalpan,East
1637,14219,Tlalpan,East
1638,14219,Tlalpan,East
1639,14220,Tlalpan,East
1640,14220,Tlalpan,East
1641,14230,Tlalpan,East
1642,14239,Tlalpan,East
1643,14240,Tlalpan,East
1644,14240,Tlalpan,East
1645,14248,Tlalpan,East
1646,14250,Tlalpan,East
1647,14250,Tlalpan,East
1648,14250,Tlalpan,East
1649,14250,Tlalpan,East
1650,14260,Tlalpan,East
1651,14260,Tlalpan,East
1652,14266,Tlalpan,East
1653,14267,Tlalpan,East
1654,14268,Tlalpan,East
1655,14269,Tlalpan,East
1656,14270,Tlalpan,East
1657,14275,Tlalpan,East
1658,14300,Tlalpan,East
1659,14300,Tlalpan,East
1660,14300,Tlalpan,East
1661,14308,Tlalpan,East
1662,14310,Tlalpan,East
1663,14310,Tlalpan,East
1664,14320,Tlalpan,East
1665,14325,Tlalpan,East
1666,14326,Tlalpan,East
1667,14330,Tlalpan,East
1668,14330,Tlalpan,East
1669,14340,Tlalpan,East
1670,14340,Tlalpan,East
1671,14350,Tlalpan,East
1672,14357,Tlalpan,East
1673,14357,Tlalpan,East
1674,14360,Tlalpan,East
1675,14360,Tlalpan,East
1676,14370,Tlalpan,East
1677,14370,Tlalpan,East
1678,14370,Tlalpan,East
1679,14376,Tlalpan,East
1680,14377,Tlalpan,East
1681,14380,Tlalpan,East
1682,14380,Tlalpan,East
1683,14386,Tlalpan,East
1684,14387,Tlalpan,East
1685,14388,Tlalpan,East
1686,14389,Tlalpan,East
1687,14390,Tlalpan,East
1688,14390,Tlalpan,East
1689,14390,Tlalpan,East
1690,14390,Tlalpan,East
1691,14400,Tlalpan,East
1692,14406,Tlalpan,East
1693,14408,Tlalpan,East
1694,14409,Tlalpan,East
1695,14410,Tlalpan,East
1696,14420,Tlalpan,East
1697,14420,Tlalpan,East
1698,14420,Tlalpan,East
1699,14426,Tlalpan,East
1700,14426,Tlalpan,East
1701,14427,Tlalpan,East
1702,14427,Tlalpan,East
1703,14429,Tlalpan,East
1704,14430,Tlalpan,East
1705,14430,Tlalpan,East
1706,14438,Tlalpan,East
1707,14439,Tlalpan,East
1708,14440,Tlalpan,East
1709,14449,Tlalpan,East
1710,14449,Tlalpan,East
1711,14449,Tlalpan,East
1712,14460,Tlalpan,East
1713,14470,Tlalpan,East
1714,14476,Tlalpan,East
1715,14479,Tlalpan,East
1716,14480,Tlalpan,East
1717,14490,Tlalpan,East
1718,14500,Tlalpan,East
1719,14600,Tlalpan,East
1720,14608,Tlalpan,East
1721,14609,Tlalpan,East
1722,14610,Tlalpan,East
1723,14620,Tlalpan,East
1724,14629,Tlalpan,East
1725,14630,Tlalpan,East
1726,14630,Tlalpan,East
1727,14640,Tlalpan,East
1728,14643,Tlalpan,East
1729,14646,Tlalpan,East
1730,14647,Tlalpan,East
1731,14647,Tlalpan,East
1732,14647,Tlalpan,East
1733,14650,Tlalpan,East
1734,14653,Tlalpan,East
1735,14657,Tlalpan,East
1736,14658,Tlalpan,East
1737,14659,Tlalpan,East
1738,14700,Tlalpan,East
1739,14710,Tlalpan,East
1740,14720,Tlalpan,East
1741,14730,Tlalpan,East
1742,14735,Tlalpan,East
1743,14737,Tlalpan,East
1744,14738,Tlalpan,East
1745,14739,Tlalpan,East
1746,14740,Tlalpan,East
1747,14748,Tlalpan,East
1748,14748,Tlalpan,East
1749,14749,Tlalpan,East
1750,14760,Tlalpan,East
1751,14900,Tlalpan,East
1752,6000,Cuauhtémoc,Center
1753,6010,Cuauhtémoc,Center
1754,6020,Cuauhtémoc,Center
1755,6030,Cuauhtémoc,Center
1756,6040,Cuauhtémoc,Center
1757,6050,Cuauhtémoc,Center
1758,6060,Cuauhtémoc,Center
1759,6070,Cuauhtémoc,Center
1760,6080,Cuauhtémoc,Center
1761,6090,Cuauhtémoc,Center
1762,6100,Cuauhtémoc,Center
1763,6140,Cuauhtémoc,Center
1764,6170,Cuauhtémoc,Center
1765,6200,Cuauhtémoc,Center
1766,6220,Cuauhtémoc,Center
1767,6240,Cuauhtémoc,Center
1768,6250,Cuauhtémoc,Center
1769,6270,Cuauhtémoc,Center
1770,6280,Cuauhtémoc,Center
1771,6300,Cuauhtémoc,Center
1772,6350,Cuauhtémoc,Center
1773,6400,Cuauhtémoc,Center
1774,6430,Cuauhtémoc,Center
1775,6450,Cuauhtémoc,Center
1776,6470,Cuauhtémoc,Center
1777,6500,Cuauhtémoc,Center
1778,6600,Cuauhtémoc,Center
1779,6700,Cuauhtémoc,Center
1780,6720,Cuauhtémoc,Center
1781,6760,Cuauhtémoc,Center
1782,6780,Cuauhtémoc,Center
1783,6800,Cuauhtémoc,Center
1784,6820,Cuauhtémoc,Center
1785,6840,Cuauhtémoc,Center
1786,6850,Cuauhtémoc,Center
1787,6860,Cuauhtémoc,Center
1788,6870,Cuauhtémoc,Center
1789,6880,Cuauhtémoc,Center
1790,6890,Cuauhtémoc,Center
1791,6900,Cuauhtémoc,Center
1792,6920,Cuauhtémoc,Center
1793,3000,Benito Juárez,Center
1794,3010,Benito Juárez,Center
1795,3020,Benito Juárez,Center
1796,3023,Benito Juárez,Center
1797,3100,Benito Juárez,Center
1798,3100,Benito Juárez,Center
1799,3103,Benito Juárez,Center
1800,3104,Benito Juárez,Center
1801,3200,Benito Juárez,Center
1802,3230,Benito Juárez,Center
1803,3240,Benito Juárez,Center
1804,3300,Benito Juárez,Center
1805,3303,Benito Juárez,Center
1806,3310,Benito Juárez,Center
1807,3320,Benito Juárez,Center
1808,3330,Benito Juárez,Center
1809,3340,Benito Juárez,Center
1810,3400,Benito Juárez,Center
1811,3410,Benito Juárez,Center
1812,3420,Benito Juárez,Center
1813,3430,Benito Juárez,Center
1814,3440,Benito Juárez,Center
1815,3500,Benito Juárez,Center
1816,3510,Benito Juárez,Center
1817,3520,Benito Juárez,Center
1818,3530,Benito Juárez,Center
1819,3540,Benito Juárez,Center
1820,3550,Benito Juárez,Center
1821,3560,Benito Juárez,Center
1822,3570,Benito Juárez,Center
1823,3580,Benito Juárez,Center
1824,3590,Benito Juárez,Center
1825,3600,Benito Juárez,Center
1826,3610,Benito Juárez,Center
1827,3620,Benito Juárez,Center
1828,3630,Benito Juárez,Center
1829,3640,Benito Juárez,Center
1830,3650,Benito Juárez,Center
1831,3660,Benito Juárez,Center
1832,3700,Benito Juárez,Center
1833,3710,Benito Juárez,Center
1834,3720,Benito Juárez,Center
1835,3730,Benito Juárez,Center
1836,3740,Benito Juárez,Center
1837,3800,Benito Juárez,Center
1838,3810,Benito Juárez,Center
1839,3820,Benito Juárez,Center
1840,3840,Benito Juárez,Center
1841,3900,Benito Juárez,Center
1842,3910,Benito Juárez,Center
1843,3920,Benito Juárez,Center
1844,3930,Benito Juárez,Center
1845,3940,Benito Juárez,Center
1846,4000,Coyoacán,Center
1847,4010,Coyoacán,Center
1848,4020,Coyoacán,Center
1849,4030,Coyoacán,Center
1850,4040,Coyoacán,Center
1851,4100,Coyoacán,Center
1852,4120,Coyoacán,Center
1853,4120,Coyoacán,Center
1854,4200,Coyoacán,Center
1855,4210,Coyoacán,Center
1856,4230,Coyoacán,Center
1857,4240,Coyoacán,Center
1858,4250,Coyoacán,Center
1859,4260,Coyoacán,Center
1860,4260,Coyoacán,Center
1861,4260,Coyoacán,Center
1862,4260,Coyoacán,Center
1863,4300,Coyoacán,Center
1864,4310,Coyoacán,Center
1865,4318,Coyoacán,Center
1866,4320,Coyoacán,Center
1867,4320,Coyoacán,Center
1868,4330,Coyoacán,Center
1869,4330,Coyoacán,Center
1870,4330,Coyoacán,Center
1871,4340,Coyoacán,Center
1872,4360,Coyoacán,Center
1873,4360,Coyoacán,Center
1874,4369,Coyoacán,Center
1875,4370,Coyoacán,Center
1876,4370,Coyoacán,Center
1877,4380,Coyoacán,Center
1878,4380,Coyoacán,Center
1879,4390,Coyoacán,Center
1880,4390,Coyoacán,Center
1881,4400,Coyoacán,Center
1882,4410,Coyoacán,Center
1883,4420,Coyoacán,Center
1884,4440,Coyoacán,Center
1885,4440,Coyoacán,Center
1886,4440,Coyoacán,Center
1887,4450,Coyoacán,Center
1888,4460,Coyoacán,Center
1889,4470,Coyoacán,Center
1890,4470,Coyoacán,Center
1891,4480,Coyoacán,Center
1892,4480,Coyoacán,Center
1893,4480,Coyoacán,Center
1894,4480,Coyoacán,Center
1895,4489,Coyoacán,Center
1896,4490,Coyoacán,Center
1897,4490,Coyoacán,Center
1898,4500,Coyoacán,Center
1899,4510,Coyoacán,Center
1900,4519,Coyoacán,Center
1901,4530,Coyoacán,Center
1902,4600,Coyoacán,Center
1903,4610,Coyoacán,Center
1904,4620,Coyoacán,Center
1905,4630,Coyoacán,Center
1906,4640,Coyoacán,Center
1907,4650,Coyoacán,Center
1908,4660,Coyoacán,Center
1909,4700,Coyoacán,Center
1910,4710,Coyoacán,Center
1911,4730,Coyoacán,Center
1912,4730,Coyoacán,Center
1913,4739,Coyoacán,Center
1914,4800,Coyoacán,Center
1915,4800,Coyoacán,Center
1916,4810,Coyoacán,Center
1917,4815,Coyoacán,Center
1918,4830,Coyoacán,Center
1919,4840,Coyoacán,Center
1920,4870,Coyoacán,Center
1921,4890,Coyoacán,Center
1922,4890,Coyoacán,Center
1923,4899,Coyoacán,Center
1924,4909,Coyoacán,Center
1925,4909,Coyoacán,Center
1926,4909,Coyoacán,Center
1927,4910,Coyoacán,Center
1928,4918,Coyoacán,Center
1929,4919,Coyoacán,Center
1930,4920,Coyoacán,Center
1931,4929,Coyoacán,Center
1932,4930,Coyoacán,Center
1933,4938,Coyoacán,Center
1934,4939,Coyoacán,Center
1935,4940,Coyoacán,Center
1936,4950,Coyoacán,Center
1937,4960,Coyoacán,Center
1938,4970,Coyoacán,Center
1939,4980,Coyoacán,Center
1940,4980,Coyoacán,Center
1941,4980,Coyoacán,Center
1942,7000,Gustavo A. Madero,North
1943,7010,Gustavo A. Madero,North
1944,7010,Gustavo A. Madero,North
1945,7010,Gustavo A. Madero,North
1946,7020,Gustavo A. Madero,North
1947,7040,Gustavo A. Madero,North
1948,7050,Gustavo A. Madero,North
1949,7058,Gustavo A. Madero,North
1950,7060,Gustavo A. Madero,North
1951,7069,Gustavo A. Madero,North
1952,7070,Gustavo A. Madero,North
1953,7070,Gustavo A. Madero,North
1954,7070,Gustavo A. Madero,North
1955,7080,Gustavo A. Madero,North
1956,7089,Gustavo A. Madero,North
1957,7090,Gustavo A. Madero,North
1958,7090,Gustavo A. Madero,North
1959,7100,Gustavo A. Madero,North
1960,7100,Gustavo A. Madero,North
1961,7109,Gustavo A. Madero,North
1962,7110,Gustavo A. Madero,North
1963,7119,Gustavo A. Madero,North
1964,7119,Gustavo A. Madero,North
1965,7130,Gustavo A. Madero,North
1966,7130,Gustavo A. Madero,North
1967,7140,Gustavo A. Madero,North
1968,7140,Gustavo A. Madero,North
1969,7140,Gustavo A. Madero,North
1970,7140,Gustavo A. Madero,North
1971,7144,Gustavo A. Madero,North
1972,7144,Gustavo A. Madero,North
1973,7149,Gustavo A. Madero,North
1974,7150,Gustavo A. Madero,North
1975,7150,Gustavo A. Madero,North
1976,7160,Gustavo A. Madero,North
1977,7164,Gustavo A. Madero,North
1978,7164,Gustavo A. Madero,North
1979,7164,Gustavo A. Madero,North
1980,7164,Gustavo A. Madero,North
1981,7170,Gustavo A. Madero,North
1982,7180,Gustavo A. Madero,North
1983,7180,Gustavo A. Madero,North
1984,7180,Gustavo A. Madero,North
1985,7183,Gustavo A. Madero,North
1986,7187,Gustavo A. Madero,North
1987,7188,Gustavo A. Madero,North
1988,7189,Gustavo A. Madero,North
1989,7190,Gustavo A. Madero,North
1990,7199,Gustavo A. Madero,North
1991,7200,Gustavo A. Madero,North
1992,7207,Gustavo A. Madero,North
1993,7209,Gustavo A. Madero,North
1994,7210,Gustavo A. Madero,North
1995,7214,Gustavo A. Madero,North
1996,7220,Gustavo A. Madero,North
1997,7220,Gustavo A. Madero,North
1998,7224,Gustavo A. Madero,North
1999,7230,Gustavo A. Madero,North
2000,7239,Gustavo A. Madero,North
2001,7240,Gustavo A. Madero,North
2002,7250,Gustavo A. Madero,North
2003,7259,Gustavo A. Madero,North
2004,7268,Gustavo A. Madero,North
2005,7270,Gustavo A. Madero,North
2006,7279,Gustavo A. Madero,North
2007,7280,Gustavo A. Madero,North
2008,7290,Gustavo A. Madero,North
2009,7300,Gustavo A. Madero,North
2010,7300,Gustavo A. Madero,North
2011,7310,Gustavo A. Madero,North
2012,7320,Gustavo A. Madero,North
2013,7320,Gustavo A. Madero,North
2014,7330,Gustavo A. Madero,North
2015,7340,Gustavo A. Madero,North
2016,7340,Gustavo A. Madero,North
2017,7350,Gustavo A. Madero,North
2018,7350,Gustavo A. Madero,North
2019,7359,Gustavo A. Madero,North
2020,7360,Gustavo A. Madero,North
2021,7369,Gustavo A. Madero,North
2022,7370,Gustavo A. Madero,North
2023,7380,Gustavo A. Madero,North
2024,7380,Gustavo A. Madero,North
2025,7400,Gustavo A. Madero,North
2026,7410,Gustavo A. Madero,North
2027,7410,Gustavo A. Madero,North
2028,7420,Gustavo A. Madero,North
2029,7420,Gustavo A. Madero,North
2030,7430,Gustavo A. Madero,North
2031,7440,Gustavo A. Madero,North
2032,7450,Gustavo A. Madero,North
2033,7455,Gustavo A. Madero,North
2034,7456,Gustavo A. Madero,North
2035,7460,Gustavo A. Madero,North
2036,7469,Gustavo A. Madero,North
2037,7470,Gustavo A. Madero,North
2038,7480,Gustavo A. Madero,North
2039,7500,Gustavo A. Madero,North
2040,7509,Gustavo A. Madero,North
2041,7510,Gustavo A. Madero,North
2042,7520,Gustavo A. Madero,North
2043,7530,Gustavo A. Madero,North
2044,7540,Gustavo A. Madero,North
2045,7550,Gustavo A. Madero,North
2046,7560,Gustavo A. Madero,North
2047,7570,Gustavo A. Madero,North
2048,7580,Gustavo A. Madero,North
2049,7600,Gustavo A. Madero,North
2050,7620,Gustavo A. Madero,North
2051,7630,Gustavo A. Madero,North
2052,7640,Gustavo A. Madero,North
2053,7650,Gustavo A. Madero,North
2054,7670,Gustavo A. Madero,North
2055,7680,Gustavo A. Madero,North
2056,7700,Gustavo A. Madero,North
2057,7707,Gustavo A. Madero,North
2058,7708,Gustavo A. Madero,North
2059,7720,Gustavo A. Madero,North
2060,7730,Gustavo A. Madero,North
2061,7730,Gustavo A. Madero,North
2062,7730,Gustavo A. Madero,North
2063,7739,Gustavo A. Madero,North
2064,7740,Gustavo A. Madero,North
2065,7750,Gustavo A. Madero,North
2066,7754,Gustavo A. Madero,North
2067,7755,Gustavo A. Madero,North
2068,7760,Gustavo A. Madero,North
2069,7770,Gustavo A. Madero,North
2070,7770,Gustavo A. Madero,North
2071,7780,Gustavo A. Madero,North
2072,7780,Gustavo A. Madero,North
2073,7790,Gustavo A. Madero,North
2074,7790,Gustavo A. Madero,North
2075,7800,Gustavo A. Madero,North
2076,7810,Gustavo A. Madero,North
2077,7820,Gustavo A. Madero,North
2078,7820,Gustavo A. Madero,North
2079,7830,Gustavo A. Madero,North
2080,7838,Gustavo A. Madero,North
