,zip_code,city,shipping_zone
1126,16450,Xochimilco,East
1127,16457,Xochimilco,East
1128,16459,Xochimilco,East
1129,16500,Xochimilco,East
1130,16513,Xochimilco,East
1131,16514,Xochimilco,East
1132,16520,Xochimilco,East
1133,16530,Xochimilco,East
1134,16533,Xochimilco,East
1135,16550,Xochimilco,East
1136,16600,Xochimilco,East
1137,16604,Xochimilco,East
1138,16605,Xochimilco,East
1139,16606,Xochimilco,East
1140,16607,Xochimilco,East
1141,16609,Xochimilco,East
1142,16610,Xochimilco,East
1143,16614,Xochimilco,East
1144,16615,Xochimilco,East
1145,16616,Xochimilco,East
1146,16617,Xochimilco,East
1147,16620,Xochimilco,East
1148,16629,Xochimilco,East
1149,16630,Xochimilco,East
1150,16640,Xochimilco,East
1151,16710,Xochimilco,East
1152,16720,Xochimilco,East
1153,16739,Xochimilco,East
1154,16740,Xochimilco,East
1155,16749,Xochimilco,East
1156,16750,Xochimilco,East
1157,16770,Xochimilco,East
1158,16776,Xochimilco,East
1159,16780,Xochimilco,East
1160,16797,Xochimilco,East
1161,16799,Xochimilco,East
1162,16800,Xochimilco,East
1163,16810,Xochimilco,East
1164,16813,Xochimilco,East
1165,16840,Xochimilco,East
1166,16850,Xochimilco,East
1167,16860,Xochimilco,East
1168,16880,Xochimilco,East
1169,16900,Xochimilco,East
1170,15000,Venustiano Carranza,East
1171,15010,Venustiano Carranza,East
1172,15020,Venustiano Carranza,East
1173,15100,Venustiano Carranza,East
1174,15200,Venustiano Carranza,East
1175,15210,Venustiano Carranza,East
1176,15220,Venustiano Carranza,East
1177,15230,Venustiano Carranza,East
1178,15240,Venustiano Carranza,East
1179,15250,Venustiano Carranza,East
1180,15260,Venustiano Carranza,East
1181,15270,Venustiano Carranza,East
1182,15280,Venustiano Carranza,East
1183,15290,Venustiano Carranza,East
1184,15300,Venustiano Carranza,East
1185,15309,Venustiano Carranza,East
1186,15310,Venustiano Carranza,East
1187,15320,Venustiano Carranza,East
1188,15330,Venustiano Carranza,East
1189,15339,Venustiano Carranza,East
1190,15340,Venustiano Carranza,East
1191,15350,Venustiano Carranza,East
1192,15370,Venustiano Carranza,East
1193,15380,Venustiano Carranza,East
1194,15390,Venustiano Carranza,East
1195,15400,Venustiano Carranza,East
1196,15410,Venustiano Carranza,East
1197,15420,Venustiano Carranza,East
1198,15430,Venustiano Carranza,East
1199,15440,Venustiano Carranza,East
1200,15450,Venustiano Carranza,East
1201,15460,Venustiano Carranza,East
1202,15470,Venustiano Carranza,East
1203,15500,Venustiano Carranza,East
1204,15510,Venustiano Carranza,East
1205,15520,Venustiano Carranza,East
1206,15530,Venustiano Carranza,East
1207,15540,Venustiano Carranza,East
1208,15600,Venustiano Carranza,East
1209,15610,Venustiano Carranza,East
1210,15620,Venustiano Carranza,East
1211,15630,Venustiano Carranza,East
1212,15640,Venustiano Carranza,East
1213,15650,Venustiano Carranza,East
1214,15660,Venustiano Carranza,East
1215,15670,Venustiano Carranza,East
1216,15680,Venustiano Carranza,East
1217,15700,Venustiano Carranza,East
1218,15710,Venustiano Carranza,East
1219,15730,Venustiano Carranza,East
1220,15740,Venustiano Carranza,East
1221,15750,Venustiano Carranza,East
1222,15800,Venustiano Carranza,East
1223,15810,Venustiano Carranza,East
1224,15820,Venustiano Carranza,East
1225,15830,Venustiano Carranza,East
1226,15840,Venustiano Carranza,East
1227,15850,Venustiano Carranza,East
1228,15860,Venustiano Carranza,East
1229,15870,Venustiano Carranza,East
1230,15900,Venustiano Carranza,East
1231,15960,Venustiano Carranza,East
1232,15970,Venustiano Carranza,East
1233,15980,Venustiano Carranza,East
1234,15990,Venustiano Carranza,East
1235,08000,Iztacalco,East
1236,08010,Iztacalco,East
1237,08020,Iztacalco,East
1238,08030,Iztacalco,East
1239,08040,Iztacalco,East
1240,08100,Iztacalco,East
1241,08200,Iztacalco,East
1242,08210,Iztacalco,East
1243,08220,Iztacalco,East
1244,08230,Iztacalco,East
1245,08240,Iztacalco,East
1246,08300,Iztacalco,East
1247,08310,Iztacalco,East
1248,08320,Iztacalco,East
1249,08400,Iztacalco,East
1250,08420,Iztacalco,East
1251,08500,Iztacalco,East
1252,08510,Iztacalco,East
1253,08600,Iztacalco,East
1254,08610,Iztacalco,East
1255,08620,Iztacalco,East
1256,08650,Iztacalco,East
1257,08700,Iztacalco,East
1258,08710,Iztacalco,East
1259,08720,Iztacalco,East
1260,08730,Iztacalco,East
1261,08760,Iztacalco,East
1262,08770,Iztacalco,East
1263,08800,Iztacalco,East
1264,08810,Iztacalco,East
1265,08830,Iztacalco,East
1266,08840,Iztacalco,East
1267,08900,Iztacalco,East
1268,08910,Iztacalco,East
1269,08920,Iztacalco,East
1270,08930,Iztacalco,East
1271,09000,Iztapalapa,East
1272,09010,Iztapalapa,East
1273,09020,Iztapalapa,East
1274,09030,Iztapalapa,East
1275,09040,Iztapalapa,East
1276,09060,Iztapalapa,East
1277,09070,Iztapalapa,East
1278,09080,Iztapalapa,East
1279,09089,Iztapalapa,East
1280,09090,Iztapalapa,East
1281,09099,Iztapalapa,East
1282,09100,Iztapalapa,East
1283,09130,Iztapalapa,East
1284,09140,Iztapalapa,East
1285,09180,Iztapalapa,East
1286,09200,Iztapalapa,East
1287,09208,Iztapalapa,East
1288,09209,Iztapalapa,East
1289,09210,Iztapalapa,East
1290,09220,Iztapalapa,East
1291,09230,Iztapalapa,East
1292,09239,Iztapalapa,East
1293,09240,Iztapalapa,East
1294,09250,Iztapalapa,East
1295,09260,Iztapalapa,East
1296,09270,Iztapalapa,East
1297,09280,Iztapalapa,East
1298,09290,Iztapalapa,East
1299,09300,Iztapalapa,East
1300,09310,Iztapalapa,East
1301,09319,Iztapalapa,East
1302,09320,Iztapalapa,East
1303,09350,Iztapalapa,East
1304,09359,Iztapalapa,East
1305,09360,Iztapalapa,East
1306,09400,Iztapalapa,East
1307,09410,Iztapalapa,East
1308,09420,Iztapalapa,East
1309,09429,Iztapalapa,East
1310,09430,Iztapalapa,East
1311,09438,Iztapalapa,East
1312,09440,Iztapalapa,East
1313,09450,Iztapalapa,East
1314,09460,Iztapalapa,East
1315,09470,Iztapalapa,East
1316,09479,Iztapalapa,East
1317,09480,Iztapalapa,East
1318,09500,Iztapalapa,East
1319,09510,Iztapalapa,East
1320,09520,Iztapalapa,East
1321,09530,Iztapalapa,East
1322,09550,Iztapalapa,East
1323,09560,Iztapalapa,East
1324,09570,Iztapalapa,East
1325,09578,Iztapalapa,East
1326,09600,Iztapalapa,East
1327,09608,Iztapalapa,East
1328,09609,Iztapalapa,East
1329,09620,Iztapalapa,East
1330,09630,Iztapalapa,East
1331,09637,Iztapalapa,East
1332,09638,Iztapalapa,East
1333,09640,Iztapalapa,East
1334,09648,Iztapalapa,East
1335,09660,Iztapalapa,East
1336,09670,Iztapalapa,East
1337,09680,Iztapalapa,East
1338,09689,Iztapalapa,East
1339,09690,Iztapalapa,East
1340,09696,Iztapalapa,East
1341,09698,Iztapalapa,East
1342,09700,Iztapalapa,East
1343,09704,Iztapalapa,East
1344,09705,Iztapalapa,East
1345,09706,Iztapalapa,East
1346,09708,Iztapalapa,East
1347,09709,Iztapalapa,East
1348,09710,Iztapalapa,East
1349,09720,Iztapalapa,East
1350,09730,Iztapalapa,East
1351,09740,Iztapalapa,East
1352,09750,Iztapalapa,East
1353,09760,Iztapalapa,East
1354,09769,Iztapalapa,East
1355,09770,Iztapalapa,East
1356,09780,Iztapalapa,East
1357,09790,Iztapalapa,East
1358,09800,Iztapalapa,East
1359,09810,Iztapalapa,East
1360,09819,Iztapalapa,East
1361,09820,Iztapalapa,East
1362,09828,Iztapalapa,East
1363,09829,Iztapalapa,East
1364,09830,Iztapalapa,East
1365,09837,Iztapalapa,East
1366,09838,Iztapalapa,East
1367,09839,Iztapalapa,East
1368,09840,Iztapalapa,East
1369,09849,Iztapalapa,East
1370,09850,Iztapalapa,East
1371,09856,Iztapalapa,East
1372,09858,Iztapalapa,East
1373,09859,Iztapalapa,East
1374,09860,Iztapalapa,East
1375,09868,Iztapalapa,East
1376,09870,Iztapalapa,East
1377,09880,Iztapalapa,East
1378,09890,Iztapalapa,East
1379,09897,Iztapalapa,East
1380,09900,Iztapalapa,East
1381,09910,Iztapalapa,East
1382,09920,Iztapalapa,East
1383,09930,Iztapalapa,East
1384,09940,Iztapalapa,East
1385,09960,Iztapalapa,East
1386,09969,Iztapalapa,East
1387,09970,Iztapalapa,East
